target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
NGC7099,un8,325.0916666667,-23.17916666667,3,53866.49046292,1260.0,157
NGC7099,un9,325.0916666667,-23.17916666667,3,53866.49046292,1260.0,168
NGC7099,un10,325.0916666667,-23.17916666667,3,54249.83213912,4000.0,1
NGC7099,un11,325.0916666667,-23.17916666667,3,54249.83213912,4000.0,12
NGC7099,un12,325.0916666667,-23.17916666667,3,54254.69394478,4000.0,23
NGC7099,un13,325.0916666667,-23.17916666667,3,54254.69394478,4000.0,34
NGC7099,un14,325.0916666667,-23.17916666667,3,54260.29186155,4000.0,45
NGC7099,un15,325.0916666667,-23.17916666667,3,54260.29186155,4000.0,56
NGC7099-WFPC2-POS1,un16,325.092625,-23.18,3,54303.06894573,1600.0,67
NGC7099-WFPC2-POS1,un17,325.092625,-23.18,3,54303.06894573,1600.0,78
NGC7099-WFPC2-POS2,un18,325.092625,-23.18,3,54260.68908378,1600.0,89
NGC7099-WFPC2-POS2,un19,325.092625,-23.18,3,54260.68908378,1600.0,90
NGC7099-WFPC2-POS1,un20,325.092625,-23.18,3,54954.06611846,2400.0,92
NGC7099-WFPC2-POS1,un21,325.092625,-23.18,3,54954.06611846,2400.0,93
NGC7099-WFPC2-POS2,un22,325.092625,-23.18008333333,3,54956.07167406,2400.0,94
NGC7099-WFPC2-POS2,un23,325.092625,-23.18008333333,3,54956.07167406,2400.0,95
NGC7099-WFPC2-POS3,un24,325.092625,-23.18016666667,3,54958.06889632,2400.0,96
NGC7099-WFPC2-POS3,un25,325.092625,-23.18016666667,3,54958.06889632,2400.0,97
NGC7099-WFPC2-POS4,un26,325.092625,-23.17991666667,3,54958.9932019,2400.0,98
NGC7099-WFPC2-POS4,un27,325.092625,-23.17991666667,3,54958.9932019,2400.0,99
NGC7099,un28,325.0916666667,-23.17916666667,3,49442.21131281,200.0,100
NGC7099,un29,325.0916666667,-23.17916666667,3,49442.20784059,80.0,101
NGC7099,un30,325.0916666667,-23.17916666667,3,49442.20159059,16.0,103
NGC7099,un31,325.0916666667,-23.17916666667,3,49442.20159059,296.0,104
NGC7099,un32,325.0917945025,-23.17911234374,3,49566.95852526,600.0,105
NGC7099,un33,325.0917945025,-23.17911234374,3,49566.95852526,600.0,106
NGC7099,un34,325.0916666667,-23.17888888889,3,49635.73074712,4000.0,107
NGC7099,un35,325.0916666667,-23.17888888889,3,49635.81894012,110.0,108
NGC7099,un36,325.0916666667,-23.17888888889,3,49635.73074712,4110.0,109
NGC7099,un37,325.0926666667,-23.18054444444,3,51329.57515558,7500.0,110
NGC7099,un38,325.0926666667,-23.18054444444,3,51329.5668208,884.0,111
NGC7099,un39,325.0926666667,-23.18054444444,3,51329.57168191,1024.0,112
NGC7099,un40,325.0926666667,-23.18054444444,3,51329.5668208,9408.0,114
NGC7099,un41,325.0926666667,-23.18054444444,3,51330.4425167,3800.0,115
NGC7099,un42,325.0926666667,-23.18054444444,3,51330.43418192,308.0,116
NGC7099,un43,325.0926666667,-23.18054444444,3,51330.43904303,652.0,117
NGC7099,un44,325.0926666667,-23.18054444444,3,51330.43418192,4760.0,118
DARK-NM,un45,325.0921667,-23.1798611,3,56817.0147840625,1800.0,119
BIAS,un46,324.9904921981,-23.13475421931,1,53858.0454390856,0.0,120
DARK,un47,324.9904921981,-23.13475421931,1,53858.0498601852,1000.0,121
EARTH-CALIB,un48,325.0981052761,-23.18548224448,2,49566.9814404745,14.0,122
EARTH-CALIB,un49,325.0981052761,-23.18548224448,2,49566.9828293634,14.0,123
EARTH-CALIB,un50,325.0981052761,-23.18548224448,2,49566.9849126968,1.2,125
EARTH-CALIB,un51,325.0981052761,-23.18548224448,2,49566.9863015856,1.2,126
EARTH-CALIB,un52,325.0981052761,-23.18548224448,2,49566.988384919,0.35,127
EARTH-CALIB,un53,325.0981052761,-23.18548224448,2,49566.9897738079,0.35,128
EARTH-CALIB,un54,325.0981052761,-23.18548224448,2,49566.9918571412,3.0,129
EARTH-CALIB,un55,325.0981052761,-23.18548224448,2,49566.9932460301,3.0,130
EARTH-CALIB,un56,325.0811764506,-23.18393494875,2,49635.7654679051,1000.0,131
DARK,un57,325.1014773808,-23.17753826643,2,51330.1883485764,1000.0,132
DARK,un58,325.1015507602,-23.1774105109,2,51330.1279319097,1000.0,133
DARK,un59,325.1015507602,-23.1774105109,2,51330.1432096875,1000.0,134
