target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1013433081,-23.90478114577,3,51723.3230887731,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1119865678,-23.90336163624,3,51723.2612832176,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.112131058,-23.90326656803,3,51723.2668387731,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1121467216,-23.90324735447,3,51723.2703109954,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1121467216,-23.90324735447,3,51723.2716998843,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1119865678,-23.90336163624,3,51723.2550332176,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1119865678,-23.90336163624,3,51723.2591998843,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1119865678,-23.90336163624,3,51723.2571165509,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1079097119,-23.92054325805,3,51250.7008489931,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1079097119,-23.92054325805,3,51250.7050156597,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1079097119,-23.92054325805,3,51252.7272379282,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1079097119,-23.92054325805,3,51252.7314045949,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1080742925,-23.92058171739,3,51250.8466823264,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1080742925,-23.92058171739,3,51250.8508489931,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1080742925,-23.92058171739,3,51253.4439045949,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1080742925,-23.92058171739,3,51253.4480712616,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51592.9869772801,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51592.9911439468,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51231.9057098727,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51231.9098765394,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51234.7154321412,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51234.7195988079,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51237.9508488426,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51237.9550155093,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51249.7723767708,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51249.7765434375,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51243.7272378125,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51243.7314044792,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51247.0001545139,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51247.0043211806,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51256.9501546296,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51256.9543212963,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51259.9133491088,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51259.9175157755,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51263.808488044,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51263.8126547107,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51269.1175158912,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51269.1216825579,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51272.0070992708,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51272.0112659375,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51274.9425159722,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51274.9466826389,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51284.1682105324,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51284.1723771991,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51281.5362660532,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51281.5404327199,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51286.9661272338,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51286.9702939005,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51298.9418218403,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51298.9459885069,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51292.9432106481,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51292.9473773148,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51296.5126551736,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51296.516821794,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51308.5452941782,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51308.5494608449,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51310.951544213,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51310.9557108796,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51317.6772387384,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51317.6814054051,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51320.8362665856,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51320.8404332523,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51323.5883499653,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51323.5925166319,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51328.9432111111,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51328.9473777778,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51331.9883500347,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51331.9925167477,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51335.6161278935,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51335.6202945255,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51340.9890445949,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51340.9932113079,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51344.6821002315,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51344.6862668634,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51240.8848766551,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51240.8890433218,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51252.1126545949,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51252.1168212616,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51265.9584880787,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51265.9626547454,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51278.2564048958,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51278.2605716088,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51289.942516169,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51289.9466828356,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51302.635571875,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51302.6397385764,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51314.6557109607,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51314.6598776273,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51326.4105721875,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51326.4147388542,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51338.1008501157,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1077528036,-23.92060275708,3,51338.1050168171,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1079173842,-23.92064121659,3,51251.7195989931,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1079173842,-23.92064121659,3,51251.723765706,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1079173842,-23.92064121659,3,51253.9869601505,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1079173842,-23.92064121659,3,51253.9911268171,260.0,31
IRAS1833-2357,ISM-PLANETARY-NEBULA-,279.1041596098,-23.9201255239,3,49449.6279809838,900.0,15
IRAS1833-2357,ISM-PLANETARY-NEBULA-,279.1041596098,-23.9201255239,3,49449.6404809838,900.0,15
IRAS1833-2357,ISM-PLANETARY-NEBULA-,279.1041596098,-23.9201255239,3,49449.6897865394,900.0,15
IRAS1833-2357,ISM-PLANETARY-NEBULA-,279.1041596098,-23.9201255239,3,49449.7022865394,900.0,15
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1135449042,-23.91308561134,3,51723.3973943287,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1135397683,-23.91309191091,3,51723.3862832176,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1135449042,-23.91308561134,3,51723.4036443287,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1135397683,-23.91309191091,3,51723.3925332176,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1135449042,-23.91308561134,3,51723.399477662,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1135397683,-23.91309191091,3,51723.3883665509,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1135449042,-23.91308561134,3,51723.4015609954,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1135397683,-23.91309191091,3,51723.3904498843,26.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51231.8848765393,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51231.889043206,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51234.6480710301,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51234.6522376968,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51237.9300155093,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51237.9341821759,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51243.7064044792,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51243.7105711458,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51246.9432100694,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51246.9473767361,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51249.7515434375,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51249.7557101042,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51256.8932101852,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51256.8973768519,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51259.8925157755,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51259.8966824421,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51263.7876547106,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51263.7918213773,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51269.0966825579,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51269.1008492245,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51271.9862659375,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51271.9904326042,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51274.8904326389,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51274.8945993056,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51281.4661271643,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51281.470293831,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51284.1473771991,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51284.1515438657,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51286.9126550116,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51286.9168216782,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51292.8890439815,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51292.8932106482,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51296.4425162847,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51296.4466829051,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51298.9209885069,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51298.9251551736,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51308.5244608449,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51308.5286275116,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51310.8869608796,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51310.8911275463,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51317.6564054051,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51317.6605721065,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51320.8154332523,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51320.819599919,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51323.5675166319,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51323.5716832986,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51328.8911277778,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51328.8952944444,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51331.9675167477,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51331.9716833681,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51335.5946001157,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51335.5987667824,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51340.9675168634,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51340.9716834838,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51344.6612668634,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51344.6654335648,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51240.8307099884,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51240.8348766551,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51252.0473768171,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51252.0515434838,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51265.9376547454,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51265.941821412,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51278.2355716088,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51278.2397382292,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51289.9216828357,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51289.9258495023,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51302.6147385764,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51302.6189052431,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51314.6348776273,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51314.639044294,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51326.3897388542,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51326.3939055208,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51338.0800168171,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51338.0841834491,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51592.9661439468,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1175272424,-23.88865213333,3,51592.9703106134,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1176917852,-23.88869058245,3,51251.698765706,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1176917852,-23.88869058245,3,51251.7029323264,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1176917852,-23.88869058245,3,51253.9279323727,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1176917852,-23.88869058245,3,51253.9320990394,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1176841075,-23.88859262439,3,51250.6473767708,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1176841075,-23.88859262439,3,51250.6515434375,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1176841075,-23.88859262439,3,51252.7064045949,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1176841075,-23.88859262439,3,51252.7105712616,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1178486502,-23.88863107334,3,51250.8258489931,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1178486502,-23.88863107334,3,51250.8300156597,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1178486502,-23.88863107334,3,51253.3341823727,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.1178486502,-23.88863107334,3,51253.3383490394,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0893043447,-23.89542177169,3,51250.8362656597,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0893043447,-23.89542177169,3,51250.8404323264,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0893043447,-23.89542177169,3,51253.3973768171,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0893043447,-23.89542177169,3,51253.4015434838,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0891474583,-23.89548125185,3,51251.7091823264,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0891474583,-23.89548125185,3,51251.7133489931,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0891474583,-23.89548125185,3,51253.9383490394,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0891474583,-23.89548125185,3,51253.942515706,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0891398018,-23.89538329237,3,51250.6904323264,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0891398018,-23.89538329237,3,51250.6945989931,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0891398018,-23.89538329237,3,51252.7168212616,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0891398018,-23.89538329237,3,51252.7209879282,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0889829154,-23.89544277236,3,51592.9765606134,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0889829154,-23.89544277236,3,51592.9807272801,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0889829154,-23.89544277236,3,51344.6716835648,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0889829154,-23.89544277236,3,51344.6758502315,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0889829154,-23.89544277236,3,51340.9786279745,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0889829154,-23.89544277236,3,51340.9827945949,260.0,31
NGC6656,STELLAR-CLUSTER-GLOBULAR-CLUSTER,279.0889829154,-23.89544277236,3,51335.6057112269,260.0,31
