target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
DARK,un71,274.990228033,-18.20179272155,3,55337.7129707176,5648.0,212
TUNGSTEN,un72,274.990228033,-18.20179272155,2,55337.7110033218,72.939018,213
TUNGSTEN,un73,274.9909559664,-18.20176774805,2,55337.6521607292,82.93998,214
TUNGSTEN,un74,274.9909559664,-18.20176774805,2,55337.6535844097,902.935059,215
TUNGSTEN,un75,274.9909559664,-18.20176774805,2,55337.6643714468,202.936401,216
PLUTO-270LONG,un76,273.371477873333,-18.7325726861784,2,55500.2545138889,4860.608,217
DARK,un77,275.0950669418,-18.7151664859,2,52713.1245037037,1000.0,218
EARTH-CALIB,un78,275.0950890987,-18.7151305627,2,52713.1564481134,1000.0,219
TUNGSTEN,un79,273.3126852228,-18.80581126796,2,55500.3117185532,14.4,220
TUNGSTEN,un80,273.3114874794,-18.8056587799,2,55500.2551329861,4.9,222
TUNGSTEN,un81,273.3114874794,-18.8056587799,2,55500.2569385764,742.099976,223
TUNGSTEN,un82,273.3114874794,-18.8056587799,2,55500.2795544792,15.6,224
TUNGSTEN,un83,273.3114874794,-18.8056587799,2,55500.2891030093,311.299988,225
TUNGSTEN,un84,273.3114874794,-18.8056587799,2,55500.2672859606,1.2,226
TUNGSTEN,un85,273.3114874794,-18.8056587799,2,55500.2777833681,1.3,227
TUNGSTEN,un86,273.3114874794,-18.8056587799,2,55500.2995311343,42.700001,228
TUNGSTEN,un87,273.3114874794,-18.8056587799,2,55500.3017418981,37.5,229
TUNGSTEN,un88,273.3108887028,-18.8055824494,2,55500.2533622685,2.0,230
DARK,un89,273.3106579674,-18.80555301771,2,55500.2202255787,900.0,231
DARK,un90,273.3126852228,-18.80581126796,2,55500.3181364931,82.93998,233
TUNGSTEN,un91,273.3126852228,-18.80581126796,2,55500.3206246528,52.937096,234
TUNGSTEN,un92,273.3126852228,-18.80581126796,2,55500.321481331,602.937317,235
DARK,un93,275.0950890987,-18.7151305627,2,52713.151840081,1100.0,236
DARK,un94,275.0950890987,-18.7151305627,2,52713.1650808218,60.0,237
DARK,un95,275.0950890987,-18.7151305627,2,52713.1662845255,60.0,238
DARK,un96,274.9508691931,-19.10380610121,2,55817.9027270833,1402.936768,239
DARK,un97,274.9509103134,-19.10393282903,2,55817.9688381944,1599.23291,240
DARK,un98,274.9507625932,-19.10413652893,2,55818.0000197569,1100.0,241
DARK,un99,274.9507625932,-19.10413652893,2,55818.0132604977,60.0,242
DARK,un100,274.9507625932,-19.10413652893,2,55818.0144642014,60.0,2
DARK,un101,274.9508253616,-19.10419882062,2,55818.0249386574,1100.0,3
NONE,un102,274.9508691931,-19.10380610121,2,55817.9086775463,4740.0,4
DARK,un103,274.9782134756,-19.1531086718,2,55830.6209106829,1402.936768,5
DARK-EARTH-CALIB,un104,274.9784814046,-19.15322703514,3,55830.6797647801,127.934845,6
DARK-EARTH-CALIB,un105,274.9784814046,-19.15322703514,3,55830.6814892014,127.934845,7
DARK-EARTH-CALIB,un106,274.9784814046,-19.15322703514,3,55830.6832136574,127.934845,8
DARK,un107,275.0950890987,-18.7151305627,1,52713.1534037037,1000.0,9
DARK,un108,274.9784814046,-19.15322703514,2,55830.6908666319,12.795406,10
DARK,un109,274.9784814046,-19.15322703514,2,55830.6912370023,12.795406,11
DARK,un110,274.9784814046,-19.15322703514,2,55830.6916073727,12.795406,13
DARK,un111,274.9784814046,-19.15322703514,2,55830.6919777431,12.795406,14
DARK,un112,274.9784814046,-19.15322703514,2,55830.6923481134,12.795406,15
DARK,un113,274.9784814046,-19.15322703514,2,55830.6927184838,12.795406,16
DARK,un114,274.9785916442,-19.15335744268,2,55830.6990492245,12.795406,17
DARK,un115,274.9785916442,-19.15335744268,2,55830.6994195949,12.795406,18
DARK,un116,274.9785916442,-19.15335744268,2,55830.6997899653,12.795406,19
DARK,un117,274.9785916442,-19.15335744268,2,55830.7001603356,12.795406,20
DARK,un118,274.9785916442,-19.15335744268,2,55830.700530706,12.795406,21
DARK,un119,274.9785916442,-19.15335744268,2,55830.7009010764,12.795406,22
DARK,un120,274.9784814373,-19.15322705679,1,55830.6661890046,1300.18925,24
DARK,un1,277.9448117598,-19.12412059386,3,55786.2181488773,1800.0,0
U-SGR,un2,277.9722125,-19.12507222222,3,55786.18781331,6.9,111
V-U-SGR,un3,277.9722070352,-19.12510863612,3,59088.56436454,3.0,166
